번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
3481,5,2017,정면,단어,KETI_SL_0000003481.MOV,고압전선
4319,6,2017,정면,단어,KETI_SL_0000004319.MOV,고압전선
5157,7,2017,정면,단어,KETI_SL_0000005157.MOV,고압전선
5996,8,2017,정면,단어,KETI_SL_0000005996.MOV,고압전선
6834,9,2017,정면,단어,KETI_SL_0000006834.MOV,고압전선
7672,10,2017,정면,단어,KETI_SL_0000007672.MOV,고압전선
8432,1,2017,정면,문장,KETI_SL_0000008432.MOV,고압선이 끊어져 있어요
8642,2,2017,정면,문장,KETI_SL_0000008642.MTS,고압선이 끊어져 있어요
8852,3,2017,정면,문장,KETI_SL_0000008852.MOV,고압선이 끊어져 있어요
9062,4,2017,정면,문장,KETI_SL_0000009062.MOV,고압선이 끊어져 있어요
9272,5,2017,정면,문장,KETI_SL_0000009272.MOV,고압선이 끊어져 있어요
9482,6,2017,정면,문장,KETI_SL_0000009482.MOV,고압선이 끊어져 있어요
9692,7,2017,정면,문장,KETI_SL_0000009692.MOV,고압선이 끊어져 있어요
9902,8,2017,정면,문장,KETI_SL_0000009902.MOV,고압선이 끊어져 있어요
10112,9,2017,정면,문장,KETI_SL_0000010112.MOV,고압선이 끊어져 있어요
10322,10,2017,정면,문장,KETI_SL_0000010322.MOV,고압선이 끊어져 있어요
8395,1,2017,정면,문장,KETI_SL_0000008395.MOV,고속도로에서 자동차가 갑자기 멈췄어요
8605,2,2017,정면,문장,KETI_SL_0000008605.MTS,고속도로에서 자동차가 갑자기 멈췄어요
8815,3,2017,정면,문장,KETI_SL_0000008815.MOV,고속도로에서 자동차가 갑자기 멈췄어요
9025,4,2017,정면,문장,KETI_SL_0000009025.MOV,고속도로에서 자동차가 갑자기 멈췄어요
9235,5,2017,정면,문장,KETI_SL_0000009235.MOV,고속도로에서 자동차가 갑자기 멈췄어요
9445,6,2017,정면,문장,KETI_SL_0000009445.MOV,고속도로에서 자동차가 갑자기 멈췄어요
9655,7,2017,정면,문장,KETI_SL_0000009655.MOV,고속도로에서 자동차가 갑자기 멈췄어요
9865,8,2017,정면,문장,KETI_SL_0000009865.MOV,고속도로에서 자동차가 갑자기 멈췄어요
10075,9,2017,정면,문장,KETI_SL_0000010075.MOV,고속도로에서 자동차가 갑자기 멈췄어요
10285,10,2017,정면,문장,KETI_SL_0000010285.MOV,고속도로에서 자동차가 갑자기 멈췄어요
129,1,2017,정면,단어,KETI_SL_0000000129.MOV,고속도로
965,2,2017,정면,단어,KETI_SL_0000000965.MTS,고속도로
1710,3,2017,정면,단어,KETI_SL_0000001710.MOV,고속도로
2643,4,2017,정면,단어,KETI_SL_0000002643.MOV,고속도로
3480,5,2017,정면,단어,KETI_SL_0000003480.MOV,고속도로
4318,6,2017,정면,단어,KETI_SL_0000004318.MOV,고속도로
5156,7,2017,정면,단어,KETI_SL_0000005156.MOV,고속도로
5995,8,2017,정면,단어,KETI_SL_0000005995.MOV,고속도로
6833,9,2017,정면,단어,KETI_SL_0000006833.MOV,고속도로
7671,10,2017,정면,단어,KETI_SL_0000007671.MOV,고속도로
128,1,2017,정면,단어,KETI_SL_0000000128.MOV,계단
964,2,2017,정면,단어,KETI_SL_0000000964.MTS,계단
1709,3,2017,정면,단어,KETI_SL_0000001709.MOV,계단
2642,4,2017,정면,단어,KETI_SL_0000002642.MOV,계단
3479,5,2017,정면,단어,KETI_SL_0000003479.MOV,계단
4317,6,2017,정면,단어,KETI_SL_0000004317.MOV,계단
5155,7,2017,정면,단어,KETI_SL_0000005155.MOV,계단
5994,8,2017,정면,단어,KETI_SL_0000005994.MOV,계단
6832,9,2017,정면,단어,KETI_SL_0000006832.MOV,계단
7670,10,2017,정면,단어,KETI_SL_0000007670.MOV,계단
127,1,2017,정면,단어,KETI_SL_0000000127.MOV,계곡
963,2,2017,정면,단어,KETI_SL_0000000963.MTS,계곡
1708,3,2017,정면,단어,KETI_SL_0000001708.MOV,계곡
2641,4,2017,정면,단어,KETI_SL_0000002641.MOV,계곡
3478,5,2017,정면,단어,KETI_SL_0000003478.MOV,계곡
4316,6,2017,정면,단어,KETI_SL_0000004316.MOV,계곡
5154,7,2017,정면,단어,KETI_SL_0000005154.MOV,계곡
5993,8,2017,정면,단어,KETI_SL_0000005993.MOV,계곡
6831,9,2017,정면,단어,KETI_SL_0000006831.MOV,계곡
7669,10,2017,정면,단어,KETI_SL_0000007669.MOV,계곡
126,1,2017,정면,단어,KETI_SL_0000000126.MOV,경찰차
962,2,2017,정면,단어,KETI_SL_0000000962.MTS,경찰차
1707,3,2017,정면,단어,KETI_SL_0000001707.MOV,경찰차
2640,4,2017,정면,단어,KETI_SL_0000002640.MOV,경찰차
3477,5,2017,정면,단어,KETI_SL_0000003477.MOV,경찰차
4315,6,2017,정면,단어,KETI_SL_0000004315.MOV,경찰차
5153,7,2017,정면,단어,KETI_SL_0000005153.MOV,경찰차
5992,8,2017,정면,단어,KETI_SL_0000005992.MOV,경찰차
6830,9,2017,정면,단어,KETI_SL_0000006830.MOV,경찰차
7668,10,2017,정면,단어,KETI_SL_0000007668.MOV,경찰차
125,1,2017,정면,단어,KETI_SL_0000000125.MOV,경찰
961,2,2017,정면,단어,KETI_SL_0000000961.MTS,경찰
1706,3,2017,정면,단어,KETI_SL_0000001706.MOV,경찰
2639,4,2017,정면,단어,KETI_SL_0000002639.MOV,경찰
3476,5,2017,정면,단어,KETI_SL_0000003476.MOV,경찰
4314,6,2017,정면,단어,KETI_SL_0000004314.MOV,경찰
5152,7,2017,정면,단어,KETI_SL_0000005152.MOV,경찰
5991,8,2017,정면,단어,KETI_SL_0000005991.MOV,경찰
6829,9,2017,정면,단어,KETI_SL_0000006829.MOV,경찰
7667,10,2017,정면,단어,KETI_SL_0000007667.MOV,경찰
124,1,2017,정면,단어,KETI_SL_0000000124.MOV,경운기
960,2,2017,정면,단어,KETI_SL_0000000960.MTS,경운기
1705,3,2017,정면,단어,KETI_SL_0000001705.MOV,경운기
2638,4,2017,정면,단어,KETI_SL_0000002638.MOV,경운기
3475,5,2017,정면,단어,KETI_SL_0000003475.MOV,경운기
4313,6,2017,정면,단어,KETI_SL_0000004313.MOV,경운기
5151,7,2017,정면,단어,KETI_SL_0000005151.MOV,경운기
5990,8,2017,정면,단어,KETI_SL_0000005990.MOV,경운기
6828,9,2017,정면,단어,KETI_SL_0000006828.MOV,경운기
7666,10,2017,정면,단어,KETI_SL_0000007666.MOV,경운기
123,1,2017,정면,단어,KETI_SL_0000000123.MOV,결박
959,2,2017,정면,단어,KETI_SL_0000000959.MTS,결박
1704,3,2017,정면,단어,KETI_SL_0000001704.MOV,결박
2637,4,2017,정면,단어,KETI_SL_0000002637.MOV,결박
3474,5,2017,정면,단어,KETI_SL_0000003474.MOV,결박
4312,6,2017,정면,단어,KETI_SL_0000004312.MOV,결박
5150,7,2017,정면,단어,KETI_SL_0000005150.MOV,결박
5989,8,2017,정면,단어,KETI_SL_0000005989.MOV,결박
6827,9,2017,정면,단어,KETI_SL_0000006827.MOV,결박
7665,10,2017,정면,단어,KETI_SL_0000007665.MOV,결박
122,1,2017,정면,단어,KETI_SL_0000000122.MOV,걸렸다
958,2,2017,정면,단어,KETI_SL_0000000958.MTS,걸렸다
1703,3,2017,정면,단어,KETI_SL_0000001703.MOV,걸렸다
2636,4,2017,정면,단어,KETI_SL_0000002636.MOV,걸렸다
3473,5,2017,정면,단어,KETI_SL_0000003473.MOV,걸렸다
4311,6,2017,정면,단어,KETI_SL_0000004311.MOV,걸렸다
5148,7,2017,정면,단어,KETI_SL_0000005148.MOV,걸렸다
5988,8,2017,정면,단어,KETI_SL_0000005988.MOV,걸렸다
6826,9,2017,정면,단어,KETI_SL_0000006826.MOV,걸렸다
7664,10,2017,정면,단어,KETI_SL_0000007664.MOV,걸렸다
121,1,2017,정면,단어,KETI_SL_0000000121.MOV,거실
957,2,2017,정면,단어,KETI_SL_0000000957.MTS,거실
1702,3,2017,정면,단어,KETI_SL_0000001702.MOV,거실
2635,4,2017,정면,단어,KETI_SL_0000002635.MOV,거실
3761,5,2017,정면,단어,KETI_SL_0000003761.MTS,거실
4608,6,2017,정면,단어,KETI_SL_0000004608.MOV,거실
5149,7,2017,정면,단어,KETI_SL_0000005149.MOV,거실
5987,8,2017,정면,단어,KETI_SL_0000005987.MOV,거실
6825,9,2017,정면,단어,KETI_SL_0000006825.MOV,거실
7663,10,2017,정면,단어,KETI_SL_0000007663.MOV,거실
120,1,2017,정면,단어,KETI_SL_0000000120.MOV,개
956,2,2017,정면,단어,KETI_SL_0000000956.MTS,개
1701,3,2017,정면,단어,KETI_SL_0000001701.MOV,개
2634,4,2017,정면,단어,KETI_SL_0000002634.MOV,개
3472,5,2017,정면,단어,KETI_SL_0000003472.MOV,개
4310,6,2017,정면,단어,KETI_SL_0000004310.MOV,개
5147,7,2017,정면,단어,KETI_SL_0000005147.MOV,개
5986,8,2017,정면,단어,KETI_SL_0000005986.MOV,개
6824,9,2017,정면,단어,KETI_SL_0000006824.MOV,개
7662,10,2017,정면,단어,KETI_SL_0000007662.MOV,개
119,1,2017,정면,단어,KETI_SL_0000000119.MOV,강풍
955,2,2017,정면,단어,KETI_SL_0000000955.MTS,강풍
1699,3,2017,정면,단어,KETI_SL_0000001699.MOV,강풍
2633,4,2017,정면,단어,KETI_SL_0000002633.MOV,강풍
3471,5,2017,정면,단어,KETI_SL_0000003471.MOV,강풍
4309,6,2017,정면,단어,KETI_SL_0000004309.MOV,강풍
5146,7,2017,정면,단어,KETI_SL_0000005146.MOV,강풍
5985,8,2017,정면,단어,KETI_SL_0000005985.MOV,강풍
6823,9,2017,정면,단어,KETI_SL_0000006823.MOV,강풍
7661,10,2017,정면,단어,KETI_SL_0000007661.MOV,강풍
8393,1,2017,정면,문장,KETI_SL_0000008393.MOV,강아지가 뼈를 삼켰어요
8603,2,2017,정면,문장,KETI_SL_0000008603.MTS,강아지가 뼈를 삼켰어요
8813,3,2017,정면,문장,KETI_SL_0000008813.MOV,강아지가 뼈를 삼켰어요
9023,4,2017,정면,문장,KETI_SL_0000009023.MOV,강아지가 뼈를 삼켰어요
9233,5,2017,정면,문장,KETI_SL_0000009233.MOV,강아지가 뼈를 삼켰어요
9443,6,2017,정면,문장,KETI_SL_0000009443.MOV,강아지가 뼈를 삼켰어요
9653,7,2017,정면,문장,KETI_SL_0000009653.MOV,강아지가 뼈를 삼켰어요
9863,8,2017,정면,문장,KETI_SL_0000009863.MOV,강아지가 뼈를 삼켰어요
10073,9,2017,정면,문장,KETI_SL_0000010073.MOV,강아지가 뼈를 삼켰어요
10283,10,2017,정면,문장,KETI_SL_0000010283.MOV,강아지가 뼈를 삼켰어요
118,1,2017,정면,단어,KETI_SL_0000000118.MOV,강서구
954,2,2017,정면,단어,KETI_SL_0000000954.MTS,강서구
1698,3,2017,정면,단어,KETI_SL_0000001698.MOV,강서구
2632,4,2017,정면,단어,KETI_SL_0000002632.MOV,강서구
3470,5,2017,정면,단어,KETI_SL_0000003470.MOV,강서구
4308,6,2017,정면,단어,KETI_SL_0000004308.MOV,강서구
5145,7,2017,정면,단어,KETI_SL_0000005145.MOV,강서구
5984,8,2017,정면,단어,KETI_SL_0000005984.MOV,강서구
6822,9,2017,정면,단어,KETI_SL_0000006822.MOV,강서구
7660,10,2017,정면,단어,KETI_SL_0000007660.MOV,강서구
117,1,2017,정면,단어,KETI_SL_0000000117.MOV,강북구
953,2,2017,정면,단어,KETI_SL_0000000953.MTS,강북구
1697,3,2017,정면,단어,KETI_SL_0000001697.MOV,강북구
2631,4,2017,정면,단어,KETI_SL_0000002631.MOV,강북구
3469,5,2017,정면,단어,KETI_SL_0000003469.MOV,강북구
4307,6,2017,정면,단어,KETI_SL_0000004307.MOV,강북구
5144,7,2017,정면,단어,KETI_SL_0000005144.MOV,강북구
5983,8,2017,정면,단어,KETI_SL_0000005983.MOV,강북구
6821,9,2017,정면,단어,KETI_SL_0000006821.MOV,강북구
7659,10,2017,정면,단어,KETI_SL_0000007659.MOV,강북구
116,1,2017,정면,단어,KETI_SL_0000000116.MOV,강동구
952,2,2017,정면,단어,KETI_SL_0000000952.MTS,강동구
1696,3,2017,정면,단어,KETI_SL_0000001696.MOV,강동구
2630,4,2017,정면,단어,KETI_SL_0000002630.MOV,강동구
3468,5,2017,정면,단어,KETI_SL_0000003468.MOV,강동구
4306,6,2017,정면,단어,KETI_SL_0000004306.MOV,강동구
5143,7,2017,정면,단어,KETI_SL_0000005143.MOV,강동구
5982,8,2017,정면,단어,KETI_SL_0000005982.MOV,강동구
6820,9,2017,정면,단어,KETI_SL_0000006820.MOV,강동구
7658,10,2017,정면,단어,KETI_SL_0000007658.MOV,강동구
8446,1,2017,정면,문장,KETI_SL_0000008446.MOV,강도가 들어온것 같아요
8656,2,2017,정면,문장,KETI_SL_0000008656.MTS,강도가 들어온것 같아요
8866,3,2017,정면,문장,KETI_SL_0000008866.MOV,강도가 들어온것 같아요
9076,4,2017,정면,문장,KETI_SL_0000009076.MOV,강도가 들어온것 같아요
9286,5,2017,정면,문장,KETI_SL_0000009286.MOV,강도가 들어온것 같아요
9496,6,2017,정면,문장,KETI_SL_0000009496.MOV,강도가 들어온것 같아요
9706,7,2017,정면,문장,KETI_SL_0000009706.MOV,강도가 들어온것 같아요
9916,8,2017,정면,문장,KETI_SL_0000009916.MOV,강도가 들어온것 같아요
10126,9,2017,정면,문장,KETI_SL_0000010126.MOV,강도가 들어온것 같아요
10336,10,2017,정면,문장,KETI_SL_0000010336.MOV,강도가 들어온것 같아요
115,1,2017,정면,단어,KETI_SL_0000000115.MOV,강남구
951,2,2017,정면,단어,KETI_SL_0000000951.MTS,강남구
1695,3,2017,정면,단어,KETI_SL_0000001695.MOV,강남구
2629,4,2017,정면,단어,KETI_SL_0000002629.MOV,강남구
3467,5,2017,정면,단어,KETI_SL_0000003467.MOV,강남구
4305,6,2017,정면,단어,KETI_SL_0000004305.MOV,강남구
5142,7,2017,정면,단어,KETI_SL_0000005142.MOV,강남구
5981,8,2017,정면,단어,KETI_SL_0000005981.MOV,강남구
6819,9,2017,정면,단어,KETI_SL_0000006819.MOV,강남구
7657,10,2017,정면,단어,KETI_SL_0000007657.MOV,강남구
114,1,2017,정면,단어,KETI_SL_0000000114.MOV,강
950,2,2017,정면,단어,KETI_SL_0000000950.MTS,강
1694,3,2017,정면,단어,KETI_SL_0000001694.MOV,강
2628,4,2017,정면,단어,KETI_SL_0000002628.MOV,강
3466,5,2017,정면,단어,KETI_SL_0000003466.MOV,강
4304,6,2017,정면,단어,KETI_SL_0000004304.MOV,강
5141,7,2017,정면,단어,KETI_SL_0000005141.MOV,강
5980,8,2017,정면,단어,KETI_SL_0000005980.MOV,강
6818,9,2017,정면,단어,KETI_SL_0000006818.MOV,강
7656,10,2017,정면,단어,KETI_SL_0000007656.MOV,강
8444,1,2017,정면,문장,KETI_SL_0000008444.MOV,감전 사고가 났어요
8654,2,2017,정면,문장,KETI_SL_0000008654.MTS,감전 사고가 났어요
8864,3,2017,정면,문장,KETI_SL_0000008864.MOV,감전 사고가 났어요
9074,4,2017,정면,문장,KETI_SL_0000009074.MOV,감전 사고가 났어요
9284,5,2017,정면,문장,KETI_SL_0000009284.MOV,감전 사고가 났어요
9494,6,2017,정면,문장,KETI_SL_0000009494.MOV,감전 사고가 났어요
9704,7,2017,정면,문장,KETI_SL_0000009704.MOV,감전 사고가 났어요
9914,8,2017,정면,문장,KETI_SL_0000009914.MOV,감전 사고가 났어요
10124,9,2017,정면,문장,KETI_SL_0000010124.MOV,감전 사고가 났어요
10334,10,2017,정면,문장,KETI_SL_0000010334.MOV,감전 사고가 났어요
113,1,2017,정면,단어,KETI_SL_0000000113.MOV,감전
949,2,2017,정면,단어,KETI_SL_0000000949.MTS,감전
1693,3,2017,정면,단어,KETI_SL_0000001693.MOV,감전
2627,4,2017,정면,단어,KETI_SL_0000002627.MOV,감전
3465,5,2017,정면,단어,KETI_SL_0000003465.MOV,감전
4303,6,2017,정면,단어,KETI_SL_0000004303.MOV,감전
5140,7,2017,정면,단어,KETI_SL_0000005140.MOV,감전
5979,8,2017,정면,단어,KETI_SL_0000005979.MOV,감전
6817,9,2017,정면,단어,KETI_SL_0000006817.MOV,감전
7655,10,2017,정면,단어,KETI_SL_0000007655.MOV,감전
112,1,2017,정면,단어,KETI_SL_0000000112.MOV,감금
948,2,2017,정면,단어,KETI_SL_0000000948.MTS,감금
1692,3,2017,정면,단어,KETI_SL_0000001692.MOV,감금
2626,4,2017,정면,단어,KETI_SL_0000002626.MOV,감금
3464,5,2017,정면,단어,KETI_SL_0000003464.MOV,감금
4302,6,2017,정면,단어,KETI_SL_0000004302.MOV,감금
5139,7,2017,정면,단어,KETI_SL_0000005139.MOV,감금
5978,8,2017,정면,단어,KETI_SL_0000005978.MOV,감금
6816,9,2017,정면,단어,KETI_SL_0000006816.MOV,감금
7654,10,2017,정면,단어,KETI_SL_0000007654.MOV,감금
111,1,2017,정면,단어,KETI_SL_0000000111.MOV,갇히다
947,2,2017,정면,단어,KETI_SL_0000000947.MTS,갇히다
1691,3,2017,정면,단어,KETI_SL_0000001691.MOV,갇히다
2625,4,2017,정면,단어,KETI_SL_0000002625.MOV,갇히다
3463,5,2017,정면,단어,KETI_SL_0000003463.MOV,갇히다
4301,6,2017,정면,단어,KETI_SL_0000004301.MOV,갇히다
5138,7,2017,정면,단어,KETI_SL_0000005138.MOV,갇히다
5977,8,2017,정면,단어,KETI_SL_0000005977.MOV,갇히다
6815,9,2017,정면,단어,KETI_SL_0000006815.MOV,갇히다
7653,10,2017,정면,단어,KETI_SL_0000007653.MOV,갇히다
110,1,2017,정면,단어,KETI_SL_0000000110.MOV,각목
946,2,2017,정면,단어,KETI_SL_0000000946.MTS,각목
1690,3,2017,정면,단어,KETI_SL_0000001690.MOV,각목
2624,4,2017,정면,단어,KETI_SL_0000002624.MOV,각목
3462,5,2017,정면,단어,KETI_SL_0000003462.MOV,각목
4300,6,2017,정면,단어,KETI_SL_0000004300.MOV,각목
5137,7,2017,정면,단어,KETI_SL_0000005137.MOV,각목
5976,8,2017,정면,단어,KETI_SL_0000005976.MOV,각목
6814,9,2017,정면,단어,KETI_SL_0000006814.MOV,각목
7652,10,2017,정면,단어,KETI_SL_0000007652.MOV,각목
109,1,2017,정면,단어,KETI_SL_0000000109.MOV,가시
945,2,2017,정면,단어,KETI_SL_0000000945.MTS,가시
1688,3,2017,정면,단어,KETI_SL_0000001688.MOV,가시
2623,4,2017,정면,단어,KETI_SL_0000002623.MOV,가시
3461,5,2017,정면,단어,KETI_SL_0000003461.MOV,가시
4299,6,2017,정면,단어,KETI_SL_0000004299.MOV,가시
5136,7,2017,정면,단어,KETI_SL_0000005136.MOV,가시
5975,8,2017,정면,단어,KETI_SL_0000005975.MOV,가시
6813,9,2017,정면,단어,KETI_SL_0000006813.MOV,가시
7651,10,2017,정면,단어,KETI_SL_0000007651.MOV,가시
108,1,2017,정면,단어,KETI_SL_0000000108.MOV,가슴
944,2,2017,정면,단어,KETI_SL_0000000944.MTS,가슴
1687,3,2017,정면,단어,KETI_SL_0000001687.MOV,가슴
2622,4,2017,정면,단어,KETI_SL_0000002622.MOV,가슴
3460,5,2017,정면,단어,KETI_SL_0000003460.MOV,가슴
4298,6,2017,정면,단어,KETI_SL_0000004298.MOV,가슴
5135,7,2017,정면,단어,KETI_SL_0000005135.MOV,가슴
5974,8,2017,정면,단어,KETI_SL_0000005974.MOV,가슴
6812,9,2017,정면,단어,KETI_SL_0000006812.MOV,가슴
7650,10,2017,정면,단어,KETI_SL_0000007650.MOV,가슴
8443,1,2017,정면,문장,KETI_SL_0000008443.MOV,가스가 새고 있어요
8653,2,2017,정면,문장,KETI_SL_0000008653.MTS,가스가 새고 있어요
8863,3,2017,정면,문장,KETI_SL_0000008863.MOV,가스가 새고 있어요
9073,4,2017,정면,문장,KETI_SL_0000009073.MOV,가스가 새고 있어요
9283,5,2017,정면,문장,KETI_SL_0000009283.MOV,가스가 새고 있어요
9493,6,2017,정면,문장,KETI_SL_0000009493.MOV,가스가 새고 있어요
9703,7,2017,정면,문장,KETI_SL_0000009703.MOV,가스가 새고 있어요
9913,8,2017,정면,문장,KETI_SL_0000009913.MOV,가스가 새고 있어요
10123,9,2017,정면,문장,KETI_SL_0000010123.MOV,가스가 새고 있어요
10333,10,2017,정면,문장,KETI_SL_0000010333.MOV,가스가 새고 있어요
8430,1,2017,정면,문장,KETI_SL_0000008430.MOV,가스가 새고 있는 것 같아요
8640,2,2017,정면,문장,KETI_SL_0000008640.MTS,가스가 새고 있는 것 같아요
8850,3,2017,정면,문장,KETI_SL_0000008850.MOV,가스가 새고 있는 것 같아요
9060,4,2017,정면,문장,KETI_SL_0000009060.MOV,가스가 새고 있는 것 같아요
9270,5,2017,정면,문장,KETI_SL_0000009270.MOV,가스가 새고 있는 것 같아요
9480,6,2017,정면,문장,KETI_SL_0000009480.MOV,가스가 새고 있는 것 같아요
9690,7,2017,정면,문장,KETI_SL_0000009690.MOV,가스가 새고 있는 것 같아요
9900,8,2017,정면,문장,KETI_SL_0000009900.MOV,가스가 새고 있는 것 같아요
10110,9,2017,정면,문장,KETI_SL_0000010110.MOV,가스가 새고 있는 것 같아요
10320,10,2017,정면,문장,KETI_SL_0000010320.MOV,가스가 새고 있는 것 같아요
107,1,2017,정면,단어,KETI_SL_0000000107.MOV,가스
943,2,2017,정면,단어,KETI_SL_0000000943.MTS,가스
1686,3,2017,정면,단어,KETI_SL_0000001686.MOV,가스
2621,4,2017,정면,단어,KETI_SL_0000002621.MOV,가스
3459,5,2017,정면,단어,KETI_SL_0000003459.MOV,가스
4297,6,2017,정면,단어,KETI_SL_0000004297.MOV,가스
5134,7,2017,정면,단어,KETI_SL_0000005134.MOV,가스
5973,8,2017,정면,단어,KETI_SL_0000005973.MOV,가스
6811,9,2017,정면,단어,KETI_SL_0000006811.MOV,가스
7649,10,2017,정면,단어,KETI_SL_0000007649.MOV,가스
106,1,2017,정면,단어,KETI_SL_0000000106.MOV,가렵다
942,2,2017,정면,단어,KETI_SL_0000000942.MTS,가렵다
1685,3,2017,정면,단어,KETI_SL_0000001685.MOV,가렵다
2620,4,2017,정면,단어,KETI_SL_0000002620.MOV,가렵다
3458,5,2017,정면,단어,KETI_SL_0000003458.MOV,가렵다
4296,6,2017,정면,단어,KETI_SL_0000004296.MOV,가렵다
5133,7,2017,정면,단어,KETI_SL_0000005133.MOV,가렵다
5972,8,2017,정면,단어,KETI_SL_0000005972.MOV,가렵다
6810,9,2017,정면,단어,KETI_SL_0000006810.MOV,가렵다
7648,10,2017,정면,단어,KETI_SL_0000007648.MOV,가렵다
8469,1,2017,정면,문장,KETI_SL_0000008469.MOV,119 구조대를 불러주세요
8679,2,2017,정면,문장,KETI_SL_0000008679.MTS,119 구조대를 불러주세요
8889,3,2017,정면,문장,KETI_SL_0000008889.MOV,119 구조대를 불러주세요
9099,4,2017,정면,문장,KETI_SL_0000009099.MOV,119 구조대를 불러주세요
9309,5,2017,정면,문장,KETI_SL_0000009309.MOV,119 구조대를 불러주세요
9519,6,2017,정면,문장,KETI_SL_0000009519.MOV,119 구조대를 불러주세요
9729,7,2017,정면,문장,KETI_SL_0000009729.MOV,119 구조대를 불러주세요
9939,8,2017,정면,문장,KETI_SL_0000009939.MOV,119 구조대를 불러주세요
10149,9,2017,정면,문장,KETI_SL_0000010149.MOV,119 구조대를 불러주세요
10359,10,2017,정면,문장,KETI_SL_0000010359.MOV,119 구조대를 불러주세요
8473,1,2017,정면,문장,KETI_SL_0000008473.MOV,112에 신고해주세요
8683,2,2017,정면,문장,KETI_SL_0000008683.MTS,112에 신고해주세요
8893,3,2017,정면,문장,KETI_SL_0000008893.MOV,112에 신고해주세요
9103,4,2017,정면,문장,KETI_SL_0000009103.MOV,112에 신고해주세요
9313,5,2017,정면,문장,KETI_SL_0000009313.MOV,112에 신고해주세요
9523,6,2017,정면,문장,KETI_SL_0000009523.MOV,112에 신고해주세요
9733,7,2017,정면,문장,KETI_SL_0000009733.MOV,112에 신고해주세요
9943,8,2017,정면,문장,KETI_SL_0000009943.MOV,112에 신고해주세요
10153,9,2017,정면,문장,KETI_SL_0000010153.MOV,112에 신고해주세요
10363,10,2017,정면,문장,KETI_SL_0000010363.MOV,112에 신고해주세요
8426,1,2017,정면,문장,KETI_SL_0000008426.MOV,(신체부위)가 절단됐어요
8636,2,2017,정면,문장,KETI_SL_0000008636.MTS,(신체부위)가 절단됐어요
8846,3,2017,정면,문장,KETI_SL_0000008846.MOV,(신체부위)가 절단됐어요
9056,4,2017,정면,문장,KETI_SL_0000009056.MOV,(신체부위)가 절단됐어요
9266,5,2017,정면,문장,KETI_SL_0000009266.MOV,(신체부위)가 절단됐어요
9476,6,2017,정면,문장,KETI_SL_0000009476.MOV,(신체부위)가 절단됐어요
9686,7,2017,정면,문장,KETI_SL_0000009686.MOV,(신체부위)가 절단됐어요
9896,8,2017,정면,문장,KETI_SL_0000009896.MOV,(신체부위)가 절단됐어요
10106,9,2017,정면,문장,KETI_SL_0000010106.MOV,(신체부위)가 절단됐어요
10316,10,2017,정면,문장,KETI_SL_0000010316.MOV,(신체부위)가 절단됐어요
8392,1,2017,정면,문장,KETI_SL_0000008392.MOV,(사람)이 갑자기 쓰러졌어요
8602,2,2017,정면,문장,KETI_SL_0000008602.MTS,(사람)이 갑자기 쓰러졌어요
8812,3,2017,정면,문장,KETI_SL_0000008812.MOV,(사람)이 갑자기 쓰러졌어요
9022,4,2017,정면,문장,KETI_SL_0000009022.MOV,(사람)이 갑자기 쓰러졌어요
9232,5,2017,정면,문장,KETI_SL_0000009232.MOV,(사람)이 갑자기 쓰러졌어요
9442,6,2017,정면,문장,KETI_SL_0000009442.MOV,(사람)이 갑자기 쓰러졌어요
9652,7,2017,정면,문장,KETI_SL_0000009652.MOV,(사람)이 갑자기 쓰러졌어요
9862,8,2017,정면,문장,KETI_SL_0000009862.MOV,(사람)이 갑자기 쓰러졌어요
10072,9,2017,정면,문장,KETI_SL_0000010072.MOV,(사람)이 갑자기 쓰러졌어요
10282,10,2017,정면,문장,KETI_SL_0000010282.MOV,(사람)이 갑자기 쓰러졌어요
105,1,2017,정면,단어,KETI_SL_0000000105.MOV,10000
941,2,2017,정면,단어,KETI_SL_0000000941.MTS,10000
1684,3,2017,정면,단어,KETI_SL_0000001684.MOV,10000
2619,4,2017,정면,단어,KETI_SL_0000002619.MOV,10000
3457,5,2017,정면,단어,KETI_SL_0000003457.MOV,10000
4295,6,2017,정면,단어,KETI_SL_0000004295.MOV,10000
5132,7,2017,정면,단어,KETI_SL_0000005132.MOV,10000
5971,8,2017,정면,단어,KETI_SL_0000005971.MOV,10000
6809,9,2017,정면,단어,KETI_SL_0000006809.MOV,10000
7647,10,2017,정면,단어,KETI_SL_0000007647.MOV,10000
104,1,2017,정면,단어,KETI_SL_0000000104.MOV,1000
940,2,2017,정면,단어,KETI_SL_0000000940.MTS,1000
1683,3,2017,정면,단어,KETI_SL_0000001683.MOV,1000
2618,4,2017,정면,단어,KETI_SL_0000002618.MOV,1000
3456,5,2017,정면,단어,KETI_SL_0000003456.MOV,1000
4294,6,2017,정면,단어,KETI_SL_0000004294.MOV,1000
5131,7,2017,정면,단어,KETI_SL_0000005131.MOV,1000
5970,8,2017,정면,단어,KETI_SL_0000005970.MOV,1000
6808,9,2017,정면,단어,KETI_SL_0000006808.MOV,1000
7646,10,2017,정면,단어,KETI_SL_0000007646.MOV,1000
103,1,2017,정면,단어,KETI_SL_0000000103.MOV,119
1257,2,2017,정면,단어,KETI_SL_0000001257.mp4,119
1682,3,2017,정면,단어,KETI_SL_0000001682.MOV,119
