번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
2601,4,2017,정면,단어,KETI_SL_0000002601.MOV,331
3441,5,2017,정면,단어,KETI_SL_0000003441.MOV,331
4279,6,2017,정면,단어,KETI_SL_0000004279.MOV,331
5116,7,2017,정면,단어,KETI_SL_0000005116.MOV,331
5955,8,2017,정면,단어,KETI_SL_0000005955.MOV,331
6793,9,2017,정면,단어,KETI_SL_0000006793.MOV,331
7631,10,2017,정면,단어,KETI_SL_0000007631.MOV,331
88,1,2017,정면,단어,KETI_SL_0000000088.MOV,332
926,2,2017,정면,단어,KETI_SL_0000000926.MTS,332
2083,3,2017,정면,단어,KETI_SL_0000002083.MOV,332
2600,4,2017,정면,단어,KETI_SL_0000002600.MOV,332
3440,5,2017,정면,단어,KETI_SL_0000003440.MOV,332
4278,6,2017,정면,단어,KETI_SL_0000004278.MOV,332
5115,7,2017,정면,단어,KETI_SL_0000005115.MOV,332
5954,8,2017,정면,단어,KETI_SL_0000005954.MOV,332
6792,9,2017,정면,단어,KETI_SL_0000006792.MOV,332
7630,10,2017,정면,단어,KETI_SL_0000007630.MOV,332
87,1,2017,정면,단어,KETI_SL_0000000087.MOV,333
925,2,2017,정면,단어,KETI_SL_0000000925.MTS,333
2082,3,2017,정면,단어,KETI_SL_0000002082.MOV,333
2599,4,2017,정면,단어,KETI_SL_0000002599.MOV,333
3439,5,2017,정면,단어,KETI_SL_0000003439.MOV,333
4277,6,2017,정면,단어,KETI_SL_0000004277.MOV,333
5114,7,2017,정면,단어,KETI_SL_0000005114.MOV,333
5953,8,2017,정면,단어,KETI_SL_0000005953.MOV,333
6791,9,2017,정면,단어,KETI_SL_0000006791.MOV,333
7629,10,2017,정면,단어,KETI_SL_0000007629.MOV,333
86,1,2017,정면,단어,KETI_SL_0000000086.MOV,334
924,2,2017,정면,단어,KETI_SL_0000000924.MTS,334
2081,3,2017,정면,단어,KETI_SL_0000002081.MOV,334
2598,4,2017,정면,단어,KETI_SL_0000002598.MOV,334
3438,5,2017,정면,단어,KETI_SL_0000003438.MOV,334
4276,6,2017,정면,단어,KETI_SL_0000004276.MOV,334
5113,7,2017,정면,단어,KETI_SL_0000005113.MOV,334
5952,8,2017,정면,단어,KETI_SL_0000005952.MOV,334
6790,9,2017,정면,단어,KETI_SL_0000006790.MOV,334
7628,10,2017,정면,단어,KETI_SL_0000007628.MOV,334
85,1,2017,정면,단어,KETI_SL_0000000085.MOV,335
923,2,2017,정면,단어,KETI_SL_0000000923.MTS,335
2080,3,2017,정면,단어,KETI_SL_0000002080.MOV,335
2597,4,2017,정면,단어,KETI_SL_0000002597.MOV,335
3437,5,2017,정면,단어,KETI_SL_0000003437.MOV,335
4275,6,2017,정면,단어,KETI_SL_0000004275.MOV,335
5112,7,2017,정면,단어,KETI_SL_0000005112.MOV,335
5951,8,2017,정면,단어,KETI_SL_0000005951.MOV,335
6789,9,2017,정면,단어,KETI_SL_0000006789.MOV,335
7627,10,2017,정면,단어,KETI_SL_0000007627.MOV,335
84,1,2017,정면,단어,KETI_SL_0000000084.MOV,336
922,2,2017,정면,단어,KETI_SL_0000000922.MTS,336
2079,3,2017,정면,단어,KETI_SL_0000002079.MOV,336
2596,4,2017,정면,단어,KETI_SL_0000002596.MOV,336
3436,5,2017,정면,단어,KETI_SL_0000003436.MOV,336
4274,6,2017,정면,단어,KETI_SL_0000004274.MOV,336
5111,7,2017,정면,단어,KETI_SL_0000005111.MOV,336
5950,8,2017,정면,단어,KETI_SL_0000005950.MOV,336
6788,9,2017,정면,단어,KETI_SL_0000006788.MOV,336
7626,10,2017,정면,단어,KETI_SL_0000007626.MOV,336
83,1,2017,정면,단어,KETI_SL_0000000083.MOV,337
921,2,2017,정면,단어,KETI_SL_0000000921.MTS,337
2078,3,2017,정면,단어,KETI_SL_0000002078.MOV,337
2595,4,2017,정면,단어,KETI_SL_0000002595.MOV,337
3435,5,2017,정면,단어,KETI_SL_0000003435.MOV,337
4273,6,2017,정면,단어,KETI_SL_0000004273.MOV,337
5110,7,2017,정면,단어,KETI_SL_0000005110.MOV,337
5949,8,2017,정면,단어,KETI_SL_0000005949.MOV,337
6787,9,2017,정면,단어,KETI_SL_0000006787.MOV,337
7625,10,2017,정면,단어,KETI_SL_0000007625.MOV,337
82,1,2017,정면,단어,KETI_SL_0000000082.MOV,338
920,2,2017,정면,단어,KETI_SL_0000000920.MTS,338
2077,3,2017,정면,단어,KETI_SL_0000002077.MOV,338
2594,4,2017,정면,단어,KETI_SL_0000002594.MOV,338
3434,5,2017,정면,단어,KETI_SL_0000003434.MOV,338
4272,6,2017,정면,단어,KETI_SL_0000004272.MOV,338
5109,7,2017,정면,단어,KETI_SL_0000005109.MOV,338
5948,8,2017,정면,단어,KETI_SL_0000005948.MOV,338
6786,9,2017,정면,단어,KETI_SL_0000006786.MOV,338
7624,10,2017,정면,단어,KETI_SL_0000007624.MOV,338
81,1,2017,정면,단어,KETI_SL_0000000081.MOV,339
919,2,2017,정면,단어,KETI_SL_0000000919.MTS,339
2076,3,2017,정면,단어,KETI_SL_0000002076.MOV,339
2593,4,2017,정면,단어,KETI_SL_0000002593.MOV,339
3433,5,2017,정면,단어,KETI_SL_0000003433.MOV,339
4271,6,2017,정면,단어,KETI_SL_0000004271.MOV,339
5108,7,2017,정면,단어,KETI_SL_0000005108.MOV,339
5947,8,2017,정면,단어,KETI_SL_0000005947.MOV,339
6785,9,2017,정면,단어,KETI_SL_0000006785.MOV,339
7623,10,2017,정면,단어,KETI_SL_0000007623.MOV,339
80,1,2017,정면,단어,KETI_SL_0000000080.MOV,340
918,2,2017,정면,단어,KETI_SL_0000000918.MTS,340
2075,3,2017,정면,단어,KETI_SL_0000002075.MOV,340
2592,4,2017,정면,단어,KETI_SL_0000002592.MOV,340
3432,5,2017,정면,단어,KETI_SL_0000003432.MOV,340
4270,6,2017,정면,단어,KETI_SL_0000004270.MOV,340
5107,7,2017,정면,단어,KETI_SL_0000005107.MOV,340
5946,8,2017,정면,단어,KETI_SL_0000005946.MOV,340
6784,9,2017,정면,단어,KETI_SL_0000006784.MOV,340
7622,10,2017,정면,단어,KETI_SL_0000007622.MOV,340
79,1,2017,정면,단어,KETI_SL_0000000079.MOV,341
917,2,2017,정면,단어,KETI_SL_0000000917.MTS,341
2073,3,2017,정면,단어,KETI_SL_0000002073.MOV,341
2591,4,2017,정면,단어,KETI_SL_0000002591.MOV,341
3431,5,2017,정면,단어,KETI_SL_0000003431.MOV,341
4269,6,2017,정면,단어,KETI_SL_0000004269.MOV,341
5106,7,2017,정면,단어,KETI_SL_0000005106.MOV,341
5945,8,2017,정면,단어,KETI_SL_0000005945.MOV,341
6783,9,2017,정면,단어,KETI_SL_0000006783.MOV,341
7621,10,2017,정면,단어,KETI_SL_0000007621.MOV,341
78,1,2017,정면,단어,KETI_SL_0000000078.MOV,342
916,2,2017,정면,단어,KETI_SL_0000000916.MTS,342
2072,3,2017,정면,단어,KETI_SL_0000002072.MOV,342
2590,4,2017,정면,단어,KETI_SL_0000002590.MOV,342
3430,5,2017,정면,단어,KETI_SL_0000003430.MOV,342
4268,6,2017,정면,단어,KETI_SL_0000004268.MOV,342
5105,7,2017,정면,단어,KETI_SL_0000005105.MOV,342
5944,8,2017,정면,단어,KETI_SL_0000005944.MOV,342
6782,9,2017,정면,단어,KETI_SL_0000006782.MOV,342
7620,10,2017,정면,단어,KETI_SL_0000007620.MOV,342
77,1,2017,정면,단어,KETI_SL_0000000077.MOV,343
915,2,2017,정면,단어,KETI_SL_0000000915.MTS,343
2071,3,2017,정면,단어,KETI_SL_0000002071.MOV,343
2589,4,2017,정면,단어,KETI_SL_0000002589.MOV,343
3429,5,2017,정면,단어,KETI_SL_0000003429.MOV,343
4267,6,2017,정면,단어,KETI_SL_0000004267.MOV,343
5104,7,2017,정면,단어,KETI_SL_0000005104.MOV,343
5943,8,2017,정면,단어,KETI_SL_0000005943.MOV,343
6781,9,2017,정면,단어,KETI_SL_0000006781.MOV,343
7619,10,2017,정면,단어,KETI_SL_0000007619.MOV,343
76,1,2017,정면,단어,KETI_SL_0000000076.MOV,344
914,2,2017,정면,단어,KETI_SL_0000000914.MTS,344
2070,3,2017,정면,단어,KETI_SL_0000002070.MOV,344
2588,4,2017,정면,단어,KETI_SL_0000002588.MOV,344
3428,5,2017,정면,단어,KETI_SL_0000003428.MOV,344
4266,6,2017,정면,단어,KETI_SL_0000004266.MOV,344
5103,7,2017,정면,단어,KETI_SL_0000005103.MOV,344
5942,8,2017,정면,단어,KETI_SL_0000005942.MOV,344
6780,9,2017,정면,단어,KETI_SL_0000006780.MOV,344
7618,10,2017,정면,단어,KETI_SL_0000007618.MOV,344
75,1,2017,정면,단어,KETI_SL_0000000075.MOV,345
913,2,2017,정면,단어,KETI_SL_0000000913.MTS,345
2069,3,2017,정면,단어,KETI_SL_0000002069.MOV,345
2587,4,2017,정면,단어,KETI_SL_0000002587.MOV,345
3427,5,2017,정면,단어,KETI_SL_0000003427.MOV,345
4265,6,2017,정면,단어,KETI_SL_0000004265.MOV,345
5102,7,2017,정면,단어,KETI_SL_0000005102.MOV,345
5941,8,2017,정면,단어,KETI_SL_0000005941.MOV,345
6779,9,2017,정면,단어,KETI_SL_0000006779.MOV,345
7617,10,2017,정면,단어,KETI_SL_0000007617.MOV,345
74,1,2017,정면,단어,KETI_SL_0000000074.MOV,346
912,2,2017,정면,단어,KETI_SL_0000000912.MTS,346
2068,3,2017,정면,단어,KETI_SL_0000002068.MOV,346
2586,4,2017,정면,단어,KETI_SL_0000002586.MOV,346
3426,5,2017,정면,단어,KETI_SL_0000003426.MOV,346
4264,6,2017,정면,단어,KETI_SL_0000004264.MOV,346
5101,7,2017,정면,단어,KETI_SL_0000005101.MOV,346
5940,8,2017,정면,단어,KETI_SL_0000005940.MOV,346
6778,9,2017,정면,단어,KETI_SL_0000006778.MOV,346
7616,10,2017,정면,단어,KETI_SL_0000007616.MOV,346
73,1,2017,정면,단어,KETI_SL_0000000073.MOV,347
911,2,2017,정면,단어,KETI_SL_0000000911.MTS,347
2067,3,2017,정면,단어,KETI_SL_0000002067.MOV,347
2585,4,2017,정면,단어,KETI_SL_0000002585.MOV,347
3425,5,2017,정면,단어,KETI_SL_0000003425.MOV,347
4263,6,2017,정면,단어,KETI_SL_0000004263.MOV,347
5100,7,2017,정면,단어,KETI_SL_0000005100.MOV,347
5939,8,2017,정면,단어,KETI_SL_0000005939.MOV,347
6777,9,2017,정면,단어,KETI_SL_0000006777.MOV,347
7615,10,2017,정면,단어,KETI_SL_0000007615.MOV,347
72,1,2017,정면,단어,KETI_SL_0000000072.MOV,348
910,2,2017,정면,단어,KETI_SL_0000000910.MTS,348
2066,3,2017,정면,단어,KETI_SL_0000002066.MOV,348
2584,4,2017,정면,단어,KETI_SL_0000002584.MOV,348
3424,5,2017,정면,단어,KETI_SL_0000003424.MOV,348
4262,6,2017,정면,단어,KETI_SL_0000004262.MOV,348
5099,7,2017,정면,단어,KETI_SL_0000005099.MOV,348
5938,8,2017,정면,단어,KETI_SL_0000005938.MOV,348
6776,9,2017,정면,단어,KETI_SL_0000006776.MOV,348
7614,10,2017,정면,단어,KETI_SL_0000007614.MOV,348
71,1,2017,정면,단어,KETI_SL_0000000071.MOV,349
909,2,2017,정면,단어,KETI_SL_0000000909.MTS,349
2065,3,2017,정면,단어,KETI_SL_0000002065.MOV,349
2583,4,2017,정면,단어,KETI_SL_0000002583.MOV,349
3423,5,2017,정면,단어,KETI_SL_0000003423.MOV,349
4261,6,2017,정면,단어,KETI_SL_0000004261.MOV,349
5098,7,2017,정면,단어,KETI_SL_0000005098.MOV,349
5937,8,2017,정면,단어,KETI_SL_0000005937.MOV,349
6775,9,2017,정면,단어,KETI_SL_0000006775.MOV,349
7613,10,2017,정면,단어,KETI_SL_0000007613.MOV,349
70,1,2017,정면,단어,KETI_SL_0000000070.MOV,350
908,2,2017,정면,단어,KETI_SL_0000000908.MTS,350
2064,3,2017,정면,단어,KETI_SL_0000002064.MOV,350
2582,4,2017,정면,단어,KETI_SL_0000002582.MOV,350
3422,5,2017,정면,단어,KETI_SL_0000003422.MOV,350
4260,6,2017,정면,단어,KETI_SL_0000004260.MOV,350
5097,7,2017,정면,단어,KETI_SL_0000005097.MOV,350
5936,8,2017,정면,단어,KETI_SL_0000005936.MOV,350
6774,9,2017,정면,단어,KETI_SL_0000006774.MOV,350
7612,10,2017,정면,단어,KETI_SL_0000007612.MOV,350
69,1,2017,정면,단어,KETI_SL_0000000069.MOV,351
907,2,2017,정면,단어,KETI_SL_0000000907.MTS,351
2062,3,2017,정면,단어,KETI_SL_0000002062.MOV,351
2581,4,2017,정면,단어,KETI_SL_0000002581.MOV,351
3421,5,2017,정면,단어,KETI_SL_0000003421.MOV,351
4259,6,2017,정면,단어,KETI_SL_0000004259.MOV,351
5096,7,2017,정면,단어,KETI_SL_0000005096.MOV,351
5935,8,2017,정면,단어,KETI_SL_0000005935.MOV,351
6773,9,2017,정면,단어,KETI_SL_0000006773.MOV,351
7611,10,2017,정면,단어,KETI_SL_0000007611.MOV,351
68,1,2017,정면,단어,KETI_SL_0000000068.MOV,352
906,2,2017,정면,단어,KETI_SL_0000000906.MTS,352
2061,3,2017,정면,단어,KETI_SL_0000002061.MOV,352
2580,4,2017,정면,단어,KETI_SL_0000002580.MOV,352
3420,5,2017,정면,단어,KETI_SL_0000003420.MOV,352
4258,6,2017,정면,단어,KETI_SL_0000004258.MOV,352
5095,7,2017,정면,단어,KETI_SL_0000005095.MOV,352
5934,8,2017,정면,단어,KETI_SL_0000005934.MOV,352
6772,9,2017,정면,단어,KETI_SL_0000006772.MOV,352
7610,10,2017,정면,단어,KETI_SL_0000007610.MOV,352
67,1,2017,정면,단어,KETI_SL_0000000067.MOV,353
905,2,2017,정면,단어,KETI_SL_0000000905.MTS,353
2060,3,2017,정면,단어,KETI_SL_0000002060.MOV,353
2614,4,2017,정면,단어,KETI_SL_0000002614.MOV,353
3419,5,2017,정면,단어,KETI_SL_0000003419.MOV,353
4257,6,2017,정면,단어,KETI_SL_0000004257.MOV,353
5094,7,2017,정면,단어,KETI_SL_0000005094.MOV,353
5933,8,2017,정면,단어,KETI_SL_0000005933.MOV,353
6771,9,2017,정면,단어,KETI_SL_0000006771.MOV,353
7609,10,2017,정면,단어,KETI_SL_0000007609.MOV,353
66,1,2017,정면,단어,KETI_SL_0000000066.MOV,354
904,2,2017,정면,단어,KETI_SL_0000000904.MTS,354
2059,3,2017,정면,단어,KETI_SL_0000002059.MOV,354
2613,4,2017,정면,단어,KETI_SL_0000002613.MOV,354
3418,5,2017,정면,단어,KETI_SL_0000003418.MOV,354
4256,6,2017,정면,단어,KETI_SL_0000004256.MOV,354
5093,7,2017,정면,단어,KETI_SL_0000005093.MOV,354
5932,8,2017,정면,단어,KETI_SL_0000005932.MOV,354
6770,9,2017,정면,단어,KETI_SL_0000006770.MOV,354
7608,10,2017,정면,단어,KETI_SL_0000007608.MOV,354
65,1,2017,정면,단어,KETI_SL_0000000065.MOV,355
903,2,2017,정면,단어,KETI_SL_0000000903.MTS,355
2058,3,2017,정면,단어,KETI_SL_0000002058.MOV,355
2579,4,2017,정면,단어,KETI_SL_0000002579.MOV,355
3417,5,2017,정면,단어,KETI_SL_0000003417.MOV,355
4255,6,2017,정면,단어,KETI_SL_0000004255.MOV,355
5092,7,2017,정면,단어,KETI_SL_0000005092.MOV,355
5931,8,2017,정면,단어,KETI_SL_0000005931.MOV,355
6769,9,2017,정면,단어,KETI_SL_0000006769.MOV,355
7607,10,2017,정면,단어,KETI_SL_0000007607.MOV,355
64,1,2017,정면,단어,KETI_SL_0000000064.MOV,356
902,2,2017,정면,단어,KETI_SL_0000000902.MTS,356
2057,3,2017,정면,단어,KETI_SL_0000002057.MOV,356
2578,4,2017,정면,단어,KETI_SL_0000002578.MOV,356
3416,5,2017,정면,단어,KETI_SL_0000003416.MOV,356
4254,6,2017,정면,단어,KETI_SL_0000004254.MOV,356
5091,7,2017,정면,단어,KETI_SL_0000005091.MOV,356
5930,8,2017,정면,단어,KETI_SL_0000005930.MOV,356
6768,9,2017,정면,단어,KETI_SL_0000006768.MOV,356
7606,10,2017,정면,단어,KETI_SL_0000007606.MOV,356
63,1,2017,정면,단어,KETI_SL_0000000063.MOV,357
901,2,2017,정면,단어,KETI_SL_0000000901.MTS,357
2056,3,2017,정면,단어,KETI_SL_0000002056.MOV,357
2577,4,2017,정면,단어,KETI_SL_0000002577.MOV,357
3415,5,2017,정면,단어,KETI_SL_0000003415.MOV,357
4253,6,2017,정면,단어,KETI_SL_0000004253.MOV,357
5090,7,2017,정면,단어,KETI_SL_0000005090.MOV,357
5929,8,2017,정면,단어,KETI_SL_0000005929.MOV,357
6767,9,2017,정면,단어,KETI_SL_0000006767.MOV,357
7605,10,2017,정면,단어,KETI_SL_0000007605.MOV,357
62,1,2017,정면,단어,KETI_SL_0000000062.MOV,358
900,2,2017,정면,단어,KETI_SL_0000000900.MTS,358
2055,3,2017,정면,단어,KETI_SL_0000002055.MOV,358
2576,4,2017,정면,단어,KETI_SL_0000002576.MOV,358
3414,5,2017,정면,단어,KETI_SL_0000003414.MOV,358
4252,6,2017,정면,단어,KETI_SL_0000004252.MOV,358
5089,7,2017,정면,단어,KETI_SL_0000005089.MOV,358
5928,8,2017,정면,단어,KETI_SL_0000005928.MOV,358
6766,9,2017,정면,단어,KETI_SL_0000006766.MOV,358
7604,10,2017,정면,단어,KETI_SL_0000007604.MOV,358
61,1,2017,정면,단어,KETI_SL_0000000061.MOV,359
899,2,2017,정면,단어,KETI_SL_0000000899.MTS,359
2054,3,2017,정면,단어,KETI_SL_0000002054.MOV,359
2575,4,2017,정면,단어,KETI_SL_0000002575.MOV,359
3413,5,2017,정면,단어,KETI_SL_0000003413.MOV,359
4251,6,2017,정면,단어,KETI_SL_0000004251.MOV,359
5088,7,2017,정면,단어,KETI_SL_0000005088.MOV,359
5927,8,2017,정면,단어,KETI_SL_0000005927.MOV,359
6765,9,2017,정면,단어,KETI_SL_0000006765.MOV,359
7603,10,2017,정면,단어,KETI_SL_0000007603.MOV,359
60,1,2017,정면,단어,KETI_SL_0000000060.MOV,360
898,2,2017,정면,단어,KETI_SL_0000000898.MTS,360
2053,3,2017,정면,단어,KETI_SL_0000002053.MOV,360
2574,4,2017,정면,단어,KETI_SL_0000002574.MOV,360
3412,5,2017,정면,단어,KETI_SL_0000003412.MOV,360
4250,6,2017,정면,단어,KETI_SL_0000004250.MOV,360
5087,7,2017,정면,단어,KETI_SL_0000005087.MOV,360
5926,8,2017,정면,단어,KETI_SL_0000005926.MOV,360
6764,9,2017,정면,단어,KETI_SL_0000006764.MOV,360
7602,10,2017,정면,단어,KETI_SL_0000007602.MOV,360
59,1,2017,정면,단어,KETI_SL_0000000059.MOV,361
897,2,2017,정면,단어,KETI_SL_0000000897.MTS,361
2051,3,2017,정면,단어,KETI_SL_0000002051.MOV,361
2573,4,2017,정면,단어,KETI_SL_0000002573.MOV,361
3411,5,2017,정면,단어,KETI_SL_0000003411.MOV,361
4249,6,2017,정면,단어,KETI_SL_0000004249.MOV,361
5086,7,2017,정면,단어,KETI_SL_0000005086.MOV,361
5925,8,2017,정면,단어,KETI_SL_0000005925.MOV,361
6763,9,2017,정면,단어,KETI_SL_0000006763.MOV,361
7601,10,2017,정면,단어,KETI_SL_0000007601.MOV,361
58,1,2017,정면,단어,KETI_SL_0000000058.MOV,362
896,2,2017,정면,단어,KETI_SL_0000000896.MTS,362
2050,3,2017,정면,단어,KETI_SL_0000002050.MOV,362
2572,4,2017,정면,단어,KETI_SL_0000002572.MOV,362
3410,5,2017,정면,단어,KETI_SL_0000003410.MOV,362
4248,6,2017,정면,단어,KETI_SL_0000004248.MOV,362
5085,7,2017,정면,단어,KETI_SL_0000005085.MOV,362
5924,8,2017,정면,단어,KETI_SL_0000005924.MOV,362
6762,9,2017,정면,단어,KETI_SL_0000006762.MOV,362
7600,10,2017,정면,단어,KETI_SL_0000007600.MOV,362
57,1,2017,정면,단어,KETI_SL_0000000057.MOV,363
895,2,2017,정면,단어,KETI_SL_0000000895.MTS,363
2049,3,2017,정면,단어,KETI_SL_0000002049.MOV,363
2571,4,2017,정면,단어,KETI_SL_0000002571.MOV,363
3409,5,2017,정면,단어,KETI_SL_0000003409.MOV,363
4247,6,2017,정면,단어,KETI_SL_0000004247.MOV,363
5084,7,2017,정면,단어,KETI_SL_0000005084.MOV,363
5923,8,2017,정면,단어,KETI_SL_0000005923.MOV,363
6761,9,2017,정면,단어,KETI_SL_0000006761.MOV,363
7599,10,2017,정면,단어,KETI_SL_0000007599.MOV,363
56,1,2017,정면,단어,KETI_SL_0000000056.MOV,364
894,2,2017,정면,단어,KETI_SL_0000000894.MTS,364
2048,3,2017,정면,단어,KETI_SL_0000002048.MOV,364
2570,4,2017,정면,단어,KETI_SL_0000002570.MOV,364
3408,5,2017,정면,단어,KETI_SL_0000003408.MOV,364
4246,6,2017,정면,단어,KETI_SL_0000004246.MOV,364
5083,7,2017,정면,단어,KETI_SL_0000005083.MOV,364
5922,8,2017,정면,단어,KETI_SL_0000005922.MOV,364
6760,9,2017,정면,단어,KETI_SL_0000006760.MOV,364
7598,10,2017,정면,단어,KETI_SL_0000007598.MOV,364
55,1,2017,정면,단어,KETI_SL_0000000055.MOV,365
893,2,2017,정면,단어,KETI_SL_0000000893.MTS,365
2047,3,2017,정면,단어,KETI_SL_0000002047.MOV,365
2569,4,2017,정면,단어,KETI_SL_0000002569.MOV,365
3407,5,2017,정면,단어,KETI_SL_0000003407.MOV,365
4245,6,2017,정면,단어,KETI_SL_0000004245.MOV,365
5082,7,2017,정면,단어,KETI_SL_0000005082.MOV,365
5921,8,2017,정면,단어,KETI_SL_0000005921.MOV,365
6759,9,2017,정면,단어,KETI_SL_0000006759.MOV,365
7597,10,2017,정면,단어,KETI_SL_0000007597.MOV,365
54,1,2017,정면,단어,KETI_SL_0000000054.MOV,366
892,2,2017,정면,단어,KETI_SL_0000000892.MTS,366
2046,3,2017,정면,단어,KETI_SL_0000002046.MOV,366
2568,4,2017,정면,단어,KETI_SL_0000002568.MOV,366
3406,5,2017,정면,단어,KETI_SL_0000003406.MOV,366
4244,6,2017,정면,단어,KETI_SL_0000004244.MOV,366
5081,7,2017,정면,단어,KETI_SL_0000005081.MOV,366
5920,8,2017,정면,단어,KETI_SL_0000005920.MOV,366
6758,9,2017,정면,단어,KETI_SL_0000006758.MOV,366
7596,10,2017,정면,단어,KETI_SL_0000007596.MOV,366
53,1,2017,정면,단어,KETI_SL_0000000053.MOV,367
891,2,2017,정면,단어,KETI_SL_0000000891.MTS,367
2045,3,2017,정면,단어,KETI_SL_0000002045.MOV,367
2567,4,2017,정면,단어,KETI_SL_0000002567.MOV,367
3405,5,2017,정면,단어,KETI_SL_0000003405.MOV,367
4243,6,2017,정면,단어,KETI_SL_0000004243.MOV,367
5080,7,2017,정면,단어,KETI_SL_0000005080.MOV,367
5919,8,2017,정면,단어,KETI_SL_0000005919.MOV,367
6757,9,2017,정면,단어,KETI_SL_0000006757.MOV,367
7595,10,2017,정면,단어,KETI_SL_0000007595.MOV,367
52,1,2017,정면,단어,KETI_SL_0000000052.MOV,368
890,2,2017,정면,단어,KETI_SL_0000000890.MTS,368
2044,3,2017,정면,단어,KETI_SL_0000002044.MOV,368
2566,4,2017,정면,단어,KETI_SL_0000002566.MOV,368
3404,5,2017,정면,단어,KETI_SL_0000003404.MOV,368
4242,6,2017,정면,단어,KETI_SL_0000004242.MOV,368
5079,7,2017,정면,단어,KETI_SL_0000005079.MOV,368
5918,8,2017,정면,단어,KETI_SL_0000005918.MOV,368
6756,9,2017,정면,단어,KETI_SL_0000006756.MOV,368
7594,10,2017,정면,단어,KETI_SL_0000007594.MOV,368
51,1,2017,정면,단어,KETI_SL_0000000051.MOV,369
889,2,2017,정면,단어,KETI_SL_0000000889.MTS,369
2043,3,2017,정면,단어,KETI_SL_0000002043.MOV,369
2565,4,2017,정면,단어,KETI_SL_0000002565.MOV,369
3403,5,2017,정면,단어,KETI_SL_0000003403.MOV,369
4241,6,2017,정면,단어,KETI_SL_0000004241.MOV,369
5078,7,2017,정면,단어,KETI_SL_0000005078.MOV,369
5917,8,2017,정면,단어,KETI_SL_0000005917.MOV,369
6755,9,2017,정면,단어,KETI_SL_0000006755.MOV,369
7593,10,2017,정면,단어,KETI_SL_0000007593.MOV,369
50,1,2017,정면,단어,KETI_SL_0000000050.MOV,370
888,2,2017,정면,단어,KETI_SL_0000000888.MTS,370
2042,3,2017,정면,단어,KETI_SL_0000002042.MOV,370
2564,4,2017,정면,단어,KETI_SL_0000002564.MOV,370
3402,5,2017,정면,단어,KETI_SL_0000003402.MOV,370
4240,6,2017,정면,단어,KETI_SL_0000004240.MOV,370
5077,7,2017,정면,단어,KETI_SL_0000005077.MOV,370
5916,8,2017,정면,단어,KETI_SL_0000005916.MOV,370
6754,9,2017,정면,단어,KETI_SL_0000006754.MOV,370
7592,10,2017,정면,단어,KETI_SL_0000007592.MOV,370
49,1,2017,정면,단어,KETI_SL_0000000049.MOV,371
887,2,2017,정면,단어,KETI_SL_0000000887.MTS,371
2040,3,2017,정면,단어,KETI_SL_0000002040.MOV,371
2563,4,2017,정면,단어,KETI_SL_0000002563.MOV,371
3401,5,2017,정면,단어,KETI_SL_0000003401.MOV,371
4239,6,2017,정면,단어,KETI_SL_0000004239.MOV,371
5076,7,2017,정면,단어,KETI_SL_0000005076.MOV,371
5915,8,2017,정면,단어,KETI_SL_0000005915.MOV,371
6753,9,2017,정면,단어,KETI_SL_0000006753.MOV,371
7591,10,2017,정면,단어,KETI_SL_0000007591.MOV,371
48,1,2017,정면,단어,KETI_SL_0000000048.MOV,372
886,2,2017,정면,단어,KETI_SL_0000000886.MTS,372
2039,3,2017,정면,단어,KETI_SL_0000002039.MOV,372
2562,4,2017,정면,단어,KETI_SL_0000002562.MOV,372
3400,5,2017,정면,단어,KETI_SL_0000003400.MOV,372
4238,6,2017,정면,단어,KETI_SL_0000004238.MOV,372
5075,7,2017,정면,단어,KETI_SL_0000005075.MOV,372
5914,8,2017,정면,단어,KETI_SL_0000005914.MOV,372
6752,9,2017,정면,단어,KETI_SL_0000006752.MOV,372
7590,10,2017,정면,단어,KETI_SL_0000007590.MOV,372
47,1,2017,정면,단어,KETI_SL_0000000047.MOV,373
885,2,2017,정면,단어,KETI_SL_0000000885.MTS,373
2038,3,2017,정면,단어,KETI_SL_0000002038.MOV,373
2561,4,2017,정면,단어,KETI_SL_0000002561.MOV,373
3399,5,2017,정면,단어,KETI_SL_0000003399.MOV,373
4237,6,2017,정면,단어,KETI_SL_0000004237.MOV,373
5074,7,2017,정면,단어,KETI_SL_0000005074.MOV,373
5913,8,2017,정면,단어,KETI_SL_0000005913.MOV,373
6751,9,2017,정면,단어,KETI_SL_0000006751.MOV,373
7589,10,2017,정면,단어,KETI_SL_0000007589.MOV,373
46,1,2017,정면,단어,KETI_SL_0000000046.MOV,374
884,2,2017,정면,단어,KETI_SL_0000000884.MTS,374
2037,3,2017,정면,단어,KETI_SL_0000002037.MOV,374
2560,4,2017,정면,단어,KETI_SL_0000002560.MOV,374
3398,5,2017,정면,단어,KETI_SL_0000003398.MOV,374
4236,6,2017,정면,단어,KETI_SL_0000004236.MOV,374
5447,7,2017,정면,단어,KETI_SL_0000005447.MTS,374
5912,8,2017,정면,단어,KETI_SL_0000005912.MOV,374
6750,9,2017,정면,단어,KETI_SL_0000006750.MOV,374
7588,10,2017,정면,단어,KETI_SL_0000007588.MOV,374
45,1,2017,정면,단어,KETI_SL_0000000045.MOV,375
883,2,2017,정면,단어,KETI_SL_0000000883.MTS,375
