번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
7631,10,2017,정면,단어,KETI_SL_0000007631.MOV,88
88,1,2017,정면,단어,KETI_SL_0000000088.MOV,87
926,2,2017,정면,단어,KETI_SL_0000000926.MTS,87
2083,3,2017,정면,단어,KETI_SL_0000002083.MOV,87
2600,4,2017,정면,단어,KETI_SL_0000002600.MOV,87
3440,5,2017,정면,단어,KETI_SL_0000003440.MOV,87
4278,6,2017,정면,단어,KETI_SL_0000004278.MOV,87
5115,7,2017,정면,단어,KETI_SL_0000005115.MOV,87
5954,8,2017,정면,단어,KETI_SL_0000005954.MOV,87
6792,9,2017,정면,단어,KETI_SL_0000006792.MOV,87
7630,10,2017,정면,단어,KETI_SL_0000007630.MOV,87
87,1,2017,정면,단어,KETI_SL_0000000087.MOV,86
925,2,2017,정면,단어,KETI_SL_0000000925.MTS,86
2082,3,2017,정면,단어,KETI_SL_0000002082.MOV,86
2599,4,2017,정면,단어,KETI_SL_0000002599.MOV,86
3439,5,2017,정면,단어,KETI_SL_0000003439.MOV,86
4277,6,2017,정면,단어,KETI_SL_0000004277.MOV,86
5114,7,2017,정면,단어,KETI_SL_0000005114.MOV,86
5953,8,2017,정면,단어,KETI_SL_0000005953.MOV,86
6791,9,2017,정면,단어,KETI_SL_0000006791.MOV,86
7629,10,2017,정면,단어,KETI_SL_0000007629.MOV,86
86,1,2017,정면,단어,KETI_SL_0000000086.MOV,85
924,2,2017,정면,단어,KETI_SL_0000000924.MTS,85
2081,3,2017,정면,단어,KETI_SL_0000002081.MOV,85
2598,4,2017,정면,단어,KETI_SL_0000002598.MOV,85
3438,5,2017,정면,단어,KETI_SL_0000003438.MOV,85
4276,6,2017,정면,단어,KETI_SL_0000004276.MOV,85
5113,7,2017,정면,단어,KETI_SL_0000005113.MOV,85
5952,8,2017,정면,단어,KETI_SL_0000005952.MOV,85
6790,9,2017,정면,단어,KETI_SL_0000006790.MOV,85
7628,10,2017,정면,단어,KETI_SL_0000007628.MOV,85
85,1,2017,정면,단어,KETI_SL_0000000085.MOV,84
923,2,2017,정면,단어,KETI_SL_0000000923.MTS,84
2080,3,2017,정면,단어,KETI_SL_0000002080.MOV,84
2597,4,2017,정면,단어,KETI_SL_0000002597.MOV,84
3437,5,2017,정면,단어,KETI_SL_0000003437.MOV,84
4275,6,2017,정면,단어,KETI_SL_0000004275.MOV,84
5112,7,2017,정면,단어,KETI_SL_0000005112.MOV,84
5951,8,2017,정면,단어,KETI_SL_0000005951.MOV,84
6789,9,2017,정면,단어,KETI_SL_0000006789.MOV,84
7627,10,2017,정면,단어,KETI_SL_0000007627.MOV,84
84,1,2017,정면,단어,KETI_SL_0000000084.MOV,83
922,2,2017,정면,단어,KETI_SL_0000000922.MTS,83
2079,3,2017,정면,단어,KETI_SL_0000002079.MOV,83
2596,4,2017,정면,단어,KETI_SL_0000002596.MOV,83
3436,5,2017,정면,단어,KETI_SL_0000003436.MOV,83
4274,6,2017,정면,단어,KETI_SL_0000004274.MOV,83
5111,7,2017,정면,단어,KETI_SL_0000005111.MOV,83
5950,8,2017,정면,단어,KETI_SL_0000005950.MOV,83
6788,9,2017,정면,단어,KETI_SL_0000006788.MOV,83
7626,10,2017,정면,단어,KETI_SL_0000007626.MOV,83
83,1,2017,정면,단어,KETI_SL_0000000083.MOV,82
921,2,2017,정면,단어,KETI_SL_0000000921.MTS,82
2078,3,2017,정면,단어,KETI_SL_0000002078.MOV,82
2595,4,2017,정면,단어,KETI_SL_0000002595.MOV,82
3435,5,2017,정면,단어,KETI_SL_0000003435.MOV,82
4273,6,2017,정면,단어,KETI_SL_0000004273.MOV,82
5110,7,2017,정면,단어,KETI_SL_0000005110.MOV,82
5949,8,2017,정면,단어,KETI_SL_0000005949.MOV,82
6787,9,2017,정면,단어,KETI_SL_0000006787.MOV,82
7625,10,2017,정면,단어,KETI_SL_0000007625.MOV,82
82,1,2017,정면,단어,KETI_SL_0000000082.MOV,81
920,2,2017,정면,단어,KETI_SL_0000000920.MTS,81
2077,3,2017,정면,단어,KETI_SL_0000002077.MOV,81
2594,4,2017,정면,단어,KETI_SL_0000002594.MOV,81
3434,5,2017,정면,단어,KETI_SL_0000003434.MOV,81
4272,6,2017,정면,단어,KETI_SL_0000004272.MOV,81
5109,7,2017,정면,단어,KETI_SL_0000005109.MOV,81
5948,8,2017,정면,단어,KETI_SL_0000005948.MOV,81
6786,9,2017,정면,단어,KETI_SL_0000006786.MOV,81
7624,10,2017,정면,단어,KETI_SL_0000007624.MOV,81
81,1,2017,정면,단어,KETI_SL_0000000081.MOV,80
919,2,2017,정면,단어,KETI_SL_0000000919.MTS,80
2076,3,2017,정면,단어,KETI_SL_0000002076.MOV,80
2593,4,2017,정면,단어,KETI_SL_0000002593.MOV,80
3433,5,2017,정면,단어,KETI_SL_0000003433.MOV,80
4271,6,2017,정면,단어,KETI_SL_0000004271.MOV,80
5108,7,2017,정면,단어,KETI_SL_0000005108.MOV,80
5947,8,2017,정면,단어,KETI_SL_0000005947.MOV,80
6785,9,2017,정면,단어,KETI_SL_0000006785.MOV,80
7623,10,2017,정면,단어,KETI_SL_0000007623.MOV,80
80,1,2017,정면,단어,KETI_SL_0000000080.MOV,79
918,2,2017,정면,단어,KETI_SL_0000000918.MTS,79
2075,3,2017,정면,단어,KETI_SL_0000002075.MOV,79
2592,4,2017,정면,단어,KETI_SL_0000002592.MOV,79
3432,5,2017,정면,단어,KETI_SL_0000003432.MOV,79
4270,6,2017,정면,단어,KETI_SL_0000004270.MOV,79
5107,7,2017,정면,단어,KETI_SL_0000005107.MOV,79
5946,8,2017,정면,단어,KETI_SL_0000005946.MOV,79
6784,9,2017,정면,단어,KETI_SL_0000006784.MOV,79
7622,10,2017,정면,단어,KETI_SL_0000007622.MOV,79
79,1,2017,정면,단어,KETI_SL_0000000079.MOV,78
917,2,2017,정면,단어,KETI_SL_0000000917.MTS,78
2073,3,2017,정면,단어,KETI_SL_0000002073.MOV,78
2591,4,2017,정면,단어,KETI_SL_0000002591.MOV,78
3431,5,2017,정면,단어,KETI_SL_0000003431.MOV,78
4269,6,2017,정면,단어,KETI_SL_0000004269.MOV,78
5106,7,2017,정면,단어,KETI_SL_0000005106.MOV,78
5945,8,2017,정면,단어,KETI_SL_0000005945.MOV,78
6783,9,2017,정면,단어,KETI_SL_0000006783.MOV,78
7621,10,2017,정면,단어,KETI_SL_0000007621.MOV,78
78,1,2017,정면,단어,KETI_SL_0000000078.MOV,77
916,2,2017,정면,단어,KETI_SL_0000000916.MTS,77
2072,3,2017,정면,단어,KETI_SL_0000002072.MOV,77
2590,4,2017,정면,단어,KETI_SL_0000002590.MOV,77
3430,5,2017,정면,단어,KETI_SL_0000003430.MOV,77
4268,6,2017,정면,단어,KETI_SL_0000004268.MOV,77
5105,7,2017,정면,단어,KETI_SL_0000005105.MOV,77
5944,8,2017,정면,단어,KETI_SL_0000005944.MOV,77
6782,9,2017,정면,단어,KETI_SL_0000006782.MOV,77
7620,10,2017,정면,단어,KETI_SL_0000007620.MOV,77
77,1,2017,정면,단어,KETI_SL_0000000077.MOV,76
915,2,2017,정면,단어,KETI_SL_0000000915.MTS,76
2071,3,2017,정면,단어,KETI_SL_0000002071.MOV,76
2589,4,2017,정면,단어,KETI_SL_0000002589.MOV,76
3429,5,2017,정면,단어,KETI_SL_0000003429.MOV,76
4267,6,2017,정면,단어,KETI_SL_0000004267.MOV,76
5104,7,2017,정면,단어,KETI_SL_0000005104.MOV,76
5943,8,2017,정면,단어,KETI_SL_0000005943.MOV,76
6781,9,2017,정면,단어,KETI_SL_0000006781.MOV,76
7619,10,2017,정면,단어,KETI_SL_0000007619.MOV,76
76,1,2017,정면,단어,KETI_SL_0000000076.MOV,75
914,2,2017,정면,단어,KETI_SL_0000000914.MTS,75
2070,3,2017,정면,단어,KETI_SL_0000002070.MOV,75
2588,4,2017,정면,단어,KETI_SL_0000002588.MOV,75
3428,5,2017,정면,단어,KETI_SL_0000003428.MOV,75
4266,6,2017,정면,단어,KETI_SL_0000004266.MOV,75
5103,7,2017,정면,단어,KETI_SL_0000005103.MOV,75
5942,8,2017,정면,단어,KETI_SL_0000005942.MOV,75
6780,9,2017,정면,단어,KETI_SL_0000006780.MOV,75
7618,10,2017,정면,단어,KETI_SL_0000007618.MOV,75
75,1,2017,정면,단어,KETI_SL_0000000075.MOV,74
913,2,2017,정면,단어,KETI_SL_0000000913.MTS,74
2069,3,2017,정면,단어,KETI_SL_0000002069.MOV,74
2587,4,2017,정면,단어,KETI_SL_0000002587.MOV,74
3427,5,2017,정면,단어,KETI_SL_0000003427.MOV,74
4265,6,2017,정면,단어,KETI_SL_0000004265.MOV,74
5102,7,2017,정면,단어,KETI_SL_0000005102.MOV,74
5941,8,2017,정면,단어,KETI_SL_0000005941.MOV,74
6779,9,2017,정면,단어,KETI_SL_0000006779.MOV,74
7617,10,2017,정면,단어,KETI_SL_0000007617.MOV,74
74,1,2017,정면,단어,KETI_SL_0000000074.MOV,73
912,2,2017,정면,단어,KETI_SL_0000000912.MTS,73
2068,3,2017,정면,단어,KETI_SL_0000002068.MOV,73
2586,4,2017,정면,단어,KETI_SL_0000002586.MOV,73
3426,5,2017,정면,단어,KETI_SL_0000003426.MOV,73
4264,6,2017,정면,단어,KETI_SL_0000004264.MOV,73
5101,7,2017,정면,단어,KETI_SL_0000005101.MOV,73
5940,8,2017,정면,단어,KETI_SL_0000005940.MOV,73
6778,9,2017,정면,단어,KETI_SL_0000006778.MOV,73
7616,10,2017,정면,단어,KETI_SL_0000007616.MOV,73
73,1,2017,정면,단어,KETI_SL_0000000073.MOV,72
911,2,2017,정면,단어,KETI_SL_0000000911.MTS,72
2067,3,2017,정면,단어,KETI_SL_0000002067.MOV,72
2585,4,2017,정면,단어,KETI_SL_0000002585.MOV,72
3425,5,2017,정면,단어,KETI_SL_0000003425.MOV,72
4263,6,2017,정면,단어,KETI_SL_0000004263.MOV,72
5100,7,2017,정면,단어,KETI_SL_0000005100.MOV,72
5939,8,2017,정면,단어,KETI_SL_0000005939.MOV,72
6777,9,2017,정면,단어,KETI_SL_0000006777.MOV,72
7615,10,2017,정면,단어,KETI_SL_0000007615.MOV,72
72,1,2017,정면,단어,KETI_SL_0000000072.MOV,71
910,2,2017,정면,단어,KETI_SL_0000000910.MTS,71
2066,3,2017,정면,단어,KETI_SL_0000002066.MOV,71
2584,4,2017,정면,단어,KETI_SL_0000002584.MOV,71
3424,5,2017,정면,단어,KETI_SL_0000003424.MOV,71
4262,6,2017,정면,단어,KETI_SL_0000004262.MOV,71
5099,7,2017,정면,단어,KETI_SL_0000005099.MOV,71
5938,8,2017,정면,단어,KETI_SL_0000005938.MOV,71
6776,9,2017,정면,단어,KETI_SL_0000006776.MOV,71
7614,10,2017,정면,단어,KETI_SL_0000007614.MOV,71
71,1,2017,정면,단어,KETI_SL_0000000071.MOV,70
909,2,2017,정면,단어,KETI_SL_0000000909.MTS,70
2065,3,2017,정면,단어,KETI_SL_0000002065.MOV,70
2583,4,2017,정면,단어,KETI_SL_0000002583.MOV,70
3423,5,2017,정면,단어,KETI_SL_0000003423.MOV,70
4261,6,2017,정면,단어,KETI_SL_0000004261.MOV,70
5098,7,2017,정면,단어,KETI_SL_0000005098.MOV,70
5937,8,2017,정면,단어,KETI_SL_0000005937.MOV,70
6775,9,2017,정면,단어,KETI_SL_0000006775.MOV,70
7613,10,2017,정면,단어,KETI_SL_0000007613.MOV,70
70,1,2017,정면,단어,KETI_SL_0000000070.MOV,69
908,2,2017,정면,단어,KETI_SL_0000000908.MTS,69
2064,3,2017,정면,단어,KETI_SL_0000002064.MOV,69
2582,4,2017,정면,단어,KETI_SL_0000002582.MOV,69
3422,5,2017,정면,단어,KETI_SL_0000003422.MOV,69
4260,6,2017,정면,단어,KETI_SL_0000004260.MOV,69
5097,7,2017,정면,단어,KETI_SL_0000005097.MOV,69
5936,8,2017,정면,단어,KETI_SL_0000005936.MOV,69
6774,9,2017,정면,단어,KETI_SL_0000006774.MOV,69
7612,10,2017,정면,단어,KETI_SL_0000007612.MOV,69
69,1,2017,정면,단어,KETI_SL_0000000069.MOV,68
907,2,2017,정면,단어,KETI_SL_0000000907.MTS,68
2062,3,2017,정면,단어,KETI_SL_0000002062.MOV,68
2581,4,2017,정면,단어,KETI_SL_0000002581.MOV,68
3421,5,2017,정면,단어,KETI_SL_0000003421.MOV,68
4259,6,2017,정면,단어,KETI_SL_0000004259.MOV,68
5096,7,2017,정면,단어,KETI_SL_0000005096.MOV,68
5935,8,2017,정면,단어,KETI_SL_0000005935.MOV,68
6773,9,2017,정면,단어,KETI_SL_0000006773.MOV,68
7611,10,2017,정면,단어,KETI_SL_0000007611.MOV,68
68,1,2017,정면,단어,KETI_SL_0000000068.MOV,67
906,2,2017,정면,단어,KETI_SL_0000000906.MTS,67
2061,3,2017,정면,단어,KETI_SL_0000002061.MOV,67
2580,4,2017,정면,단어,KETI_SL_0000002580.MOV,67
3420,5,2017,정면,단어,KETI_SL_0000003420.MOV,67
4258,6,2017,정면,단어,KETI_SL_0000004258.MOV,67
5095,7,2017,정면,단어,KETI_SL_0000005095.MOV,67
5934,8,2017,정면,단어,KETI_SL_0000005934.MOV,67
6772,9,2017,정면,단어,KETI_SL_0000006772.MOV,67
7610,10,2017,정면,단어,KETI_SL_0000007610.MOV,67
67,1,2017,정면,단어,KETI_SL_0000000067.MOV,66
905,2,2017,정면,단어,KETI_SL_0000000905.MTS,66
2060,3,2017,정면,단어,KETI_SL_0000002060.MOV,66
2614,4,2017,정면,단어,KETI_SL_0000002614.MOV,66
3419,5,2017,정면,단어,KETI_SL_0000003419.MOV,66
4257,6,2017,정면,단어,KETI_SL_0000004257.MOV,66
5094,7,2017,정면,단어,KETI_SL_0000005094.MOV,66
5933,8,2017,정면,단어,KETI_SL_0000005933.MOV,66
6771,9,2017,정면,단어,KETI_SL_0000006771.MOV,66
7609,10,2017,정면,단어,KETI_SL_0000007609.MOV,66
66,1,2017,정면,단어,KETI_SL_0000000066.MOV,65
904,2,2017,정면,단어,KETI_SL_0000000904.MTS,65
2059,3,2017,정면,단어,KETI_SL_0000002059.MOV,65
2613,4,2017,정면,단어,KETI_SL_0000002613.MOV,65
3418,5,2017,정면,단어,KETI_SL_0000003418.MOV,65
4256,6,2017,정면,단어,KETI_SL_0000004256.MOV,65
5093,7,2017,정면,단어,KETI_SL_0000005093.MOV,65
5932,8,2017,정면,단어,KETI_SL_0000005932.MOV,65
6770,9,2017,정면,단어,KETI_SL_0000006770.MOV,65
7608,10,2017,정면,단어,KETI_SL_0000007608.MOV,65
65,1,2017,정면,단어,KETI_SL_0000000065.MOV,64
903,2,2017,정면,단어,KETI_SL_0000000903.MTS,64
2058,3,2017,정면,단어,KETI_SL_0000002058.MOV,64
2579,4,2017,정면,단어,KETI_SL_0000002579.MOV,64
3417,5,2017,정면,단어,KETI_SL_0000003417.MOV,64
4255,6,2017,정면,단어,KETI_SL_0000004255.MOV,64
5092,7,2017,정면,단어,KETI_SL_0000005092.MOV,64
5931,8,2017,정면,단어,KETI_SL_0000005931.MOV,64
6769,9,2017,정면,단어,KETI_SL_0000006769.MOV,64
7607,10,2017,정면,단어,KETI_SL_0000007607.MOV,64
64,1,2017,정면,단어,KETI_SL_0000000064.MOV,63
902,2,2017,정면,단어,KETI_SL_0000000902.MTS,63
2057,3,2017,정면,단어,KETI_SL_0000002057.MOV,63
2578,4,2017,정면,단어,KETI_SL_0000002578.MOV,63
3416,5,2017,정면,단어,KETI_SL_0000003416.MOV,63
4254,6,2017,정면,단어,KETI_SL_0000004254.MOV,63
5091,7,2017,정면,단어,KETI_SL_0000005091.MOV,63
5930,8,2017,정면,단어,KETI_SL_0000005930.MOV,63
6768,9,2017,정면,단어,KETI_SL_0000006768.MOV,63
7606,10,2017,정면,단어,KETI_SL_0000007606.MOV,63
63,1,2017,정면,단어,KETI_SL_0000000063.MOV,62
901,2,2017,정면,단어,KETI_SL_0000000901.MTS,62
2056,3,2017,정면,단어,KETI_SL_0000002056.MOV,62
2577,4,2017,정면,단어,KETI_SL_0000002577.MOV,62
3415,5,2017,정면,단어,KETI_SL_0000003415.MOV,62
4253,6,2017,정면,단어,KETI_SL_0000004253.MOV,62
5090,7,2017,정면,단어,KETI_SL_0000005090.MOV,62
5929,8,2017,정면,단어,KETI_SL_0000005929.MOV,62
6767,9,2017,정면,단어,KETI_SL_0000006767.MOV,62
7605,10,2017,정면,단어,KETI_SL_0000007605.MOV,62
62,1,2017,정면,단어,KETI_SL_0000000062.MOV,61
900,2,2017,정면,단어,KETI_SL_0000000900.MTS,61
2055,3,2017,정면,단어,KETI_SL_0000002055.MOV,61
2576,4,2017,정면,단어,KETI_SL_0000002576.MOV,61
3414,5,2017,정면,단어,KETI_SL_0000003414.MOV,61
4252,6,2017,정면,단어,KETI_SL_0000004252.MOV,61
5089,7,2017,정면,단어,KETI_SL_0000005089.MOV,61
5928,8,2017,정면,단어,KETI_SL_0000005928.MOV,61
6766,9,2017,정면,단어,KETI_SL_0000006766.MOV,61
7604,10,2017,정면,단어,KETI_SL_0000007604.MOV,61
61,1,2017,정면,단어,KETI_SL_0000000061.MOV,60
899,2,2017,정면,단어,KETI_SL_0000000899.MTS,60
2054,3,2017,정면,단어,KETI_SL_0000002054.MOV,60
2575,4,2017,정면,단어,KETI_SL_0000002575.MOV,60
3413,5,2017,정면,단어,KETI_SL_0000003413.MOV,60
4251,6,2017,정면,단어,KETI_SL_0000004251.MOV,60
5088,7,2017,정면,단어,KETI_SL_0000005088.MOV,60
5927,8,2017,정면,단어,KETI_SL_0000005927.MOV,60
6765,9,2017,정면,단어,KETI_SL_0000006765.MOV,60
7603,10,2017,정면,단어,KETI_SL_0000007603.MOV,60
60,1,2017,정면,단어,KETI_SL_0000000060.MOV,59
898,2,2017,정면,단어,KETI_SL_0000000898.MTS,59
2053,3,2017,정면,단어,KETI_SL_0000002053.MOV,59
2574,4,2017,정면,단어,KETI_SL_0000002574.MOV,59
3412,5,2017,정면,단어,KETI_SL_0000003412.MOV,59
4250,6,2017,정면,단어,KETI_SL_0000004250.MOV,59
5087,7,2017,정면,단어,KETI_SL_0000005087.MOV,59
5926,8,2017,정면,단어,KETI_SL_0000005926.MOV,59
6764,9,2017,정면,단어,KETI_SL_0000006764.MOV,59
7602,10,2017,정면,단어,KETI_SL_0000007602.MOV,59
59,1,2017,정면,단어,KETI_SL_0000000059.MOV,58
897,2,2017,정면,단어,KETI_SL_0000000897.MTS,58
2051,3,2017,정면,단어,KETI_SL_0000002051.MOV,58
2573,4,2017,정면,단어,KETI_SL_0000002573.MOV,58
3411,5,2017,정면,단어,KETI_SL_0000003411.MOV,58
4249,6,2017,정면,단어,KETI_SL_0000004249.MOV,58
5086,7,2017,정면,단어,KETI_SL_0000005086.MOV,58
5925,8,2017,정면,단어,KETI_SL_0000005925.MOV,58
6763,9,2017,정면,단어,KETI_SL_0000006763.MOV,58
7601,10,2017,정면,단어,KETI_SL_0000007601.MOV,58
58,1,2017,정면,단어,KETI_SL_0000000058.MOV,57
896,2,2017,정면,단어,KETI_SL_0000000896.MTS,57
2050,3,2017,정면,단어,KETI_SL_0000002050.MOV,57
2572,4,2017,정면,단어,KETI_SL_0000002572.MOV,57
3410,5,2017,정면,단어,KETI_SL_0000003410.MOV,57
4248,6,2017,정면,단어,KETI_SL_0000004248.MOV,57
5085,7,2017,정면,단어,KETI_SL_0000005085.MOV,57
5924,8,2017,정면,단어,KETI_SL_0000005924.MOV,57
6762,9,2017,정면,단어,KETI_SL_0000006762.MOV,57
7600,10,2017,정면,단어,KETI_SL_0000007600.MOV,57
57,1,2017,정면,단어,KETI_SL_0000000057.MOV,56
895,2,2017,정면,단어,KETI_SL_0000000895.MTS,56
2049,3,2017,정면,단어,KETI_SL_0000002049.MOV,56
2571,4,2017,정면,단어,KETI_SL_0000002571.MOV,56
3409,5,2017,정면,단어,KETI_SL_0000003409.MOV,56
4247,6,2017,정면,단어,KETI_SL_0000004247.MOV,56
5084,7,2017,정면,단어,KETI_SL_0000005084.MOV,56
5923,8,2017,정면,단어,KETI_SL_0000005923.MOV,56
6761,9,2017,정면,단어,KETI_SL_0000006761.MOV,56
7599,10,2017,정면,단어,KETI_SL_0000007599.MOV,56
56,1,2017,정면,단어,KETI_SL_0000000056.MOV,55
894,2,2017,정면,단어,KETI_SL_0000000894.MTS,55
2048,3,2017,정면,단어,KETI_SL_0000002048.MOV,55
2570,4,2017,정면,단어,KETI_SL_0000002570.MOV,55
3408,5,2017,정면,단어,KETI_SL_0000003408.MOV,55
4246,6,2017,정면,단어,KETI_SL_0000004246.MOV,55
5083,7,2017,정면,단어,KETI_SL_0000005083.MOV,55
5922,8,2017,정면,단어,KETI_SL_0000005922.MOV,55
6760,9,2017,정면,단어,KETI_SL_0000006760.MOV,55
7598,10,2017,정면,단어,KETI_SL_0000007598.MOV,55
55,1,2017,정면,단어,KETI_SL_0000000055.MOV,54
893,2,2017,정면,단어,KETI_SL_0000000893.MTS,54
2047,3,2017,정면,단어,KETI_SL_0000002047.MOV,54
2569,4,2017,정면,단어,KETI_SL_0000002569.MOV,54
3407,5,2017,정면,단어,KETI_SL_0000003407.MOV,54
4245,6,2017,정면,단어,KETI_SL_0000004245.MOV,54
5082,7,2017,정면,단어,KETI_SL_0000005082.MOV,54
5921,8,2017,정면,단어,KETI_SL_0000005921.MOV,54
6759,9,2017,정면,단어,KETI_SL_0000006759.MOV,54
7597,10,2017,정면,단어,KETI_SL_0000007597.MOV,54
54,1,2017,정면,단어,KETI_SL_0000000054.MOV,53
892,2,2017,정면,단어,KETI_SL_0000000892.MTS,53
2046,3,2017,정면,단어,KETI_SL_0000002046.MOV,53
2568,4,2017,정면,단어,KETI_SL_0000002568.MOV,53
3406,5,2017,정면,단어,KETI_SL_0000003406.MOV,53
4244,6,2017,정면,단어,KETI_SL_0000004244.MOV,53
5081,7,2017,정면,단어,KETI_SL_0000005081.MOV,53
5920,8,2017,정면,단어,KETI_SL_0000005920.MOV,53
6758,9,2017,정면,단어,KETI_SL_0000006758.MOV,53
7596,10,2017,정면,단어,KETI_SL_0000007596.MOV,53
53,1,2017,정면,단어,KETI_SL_0000000053.MOV,52
891,2,2017,정면,단어,KETI_SL_0000000891.MTS,52
2045,3,2017,정면,단어,KETI_SL_0000002045.MOV,52
2567,4,2017,정면,단어,KETI_SL_0000002567.MOV,52
3405,5,2017,정면,단어,KETI_SL_0000003405.MOV,52
4243,6,2017,정면,단어,KETI_SL_0000004243.MOV,52
5080,7,2017,정면,단어,KETI_SL_0000005080.MOV,52
5919,8,2017,정면,단어,KETI_SL_0000005919.MOV,52
6757,9,2017,정면,단어,KETI_SL_0000006757.MOV,52
7595,10,2017,정면,단어,KETI_SL_0000007595.MOV,52
52,1,2017,정면,단어,KETI_SL_0000000052.MOV,51
890,2,2017,정면,단어,KETI_SL_0000000890.MTS,51
2044,3,2017,정면,단어,KETI_SL_0000002044.MOV,51
2566,4,2017,정면,단어,KETI_SL_0000002566.MOV,51
3404,5,2017,정면,단어,KETI_SL_0000003404.MOV,51
4242,6,2017,정면,단어,KETI_SL_0000004242.MOV,51
5079,7,2017,정면,단어,KETI_SL_0000005079.MOV,51
5918,8,2017,정면,단어,KETI_SL_0000005918.MOV,51
6756,9,2017,정면,단어,KETI_SL_0000006756.MOV,51
7594,10,2017,정면,단어,KETI_SL_0000007594.MOV,51
51,1,2017,정면,단어,KETI_SL_0000000051.MOV,50
889,2,2017,정면,단어,KETI_SL_0000000889.MTS,50
2043,3,2017,정면,단어,KETI_SL_0000002043.MOV,50
2565,4,2017,정면,단어,KETI_SL_0000002565.MOV,50
3403,5,2017,정면,단어,KETI_SL_0000003403.MOV,50
4241,6,2017,정면,단어,KETI_SL_0000004241.MOV,50
5078,7,2017,정면,단어,KETI_SL_0000005078.MOV,50
5917,8,2017,정면,단어,KETI_SL_0000005917.MOV,50
6755,9,2017,정면,단어,KETI_SL_0000006755.MOV,50
7593,10,2017,정면,단어,KETI_SL_0000007593.MOV,50
50,1,2017,정면,단어,KETI_SL_0000000050.MOV,49
888,2,2017,정면,단어,KETI_SL_0000000888.MTS,49
2042,3,2017,정면,단어,KETI_SL_0000002042.MOV,49
2564,4,2017,정면,단어,KETI_SL_0000002564.MOV,49
3402,5,2017,정면,단어,KETI_SL_0000003402.MOV,49
4240,6,2017,정면,단어,KETI_SL_0000004240.MOV,49
5077,7,2017,정면,단어,KETI_SL_0000005077.MOV,49
5916,8,2017,정면,단어,KETI_SL_0000005916.MOV,49
6754,9,2017,정면,단어,KETI_SL_0000006754.MOV,49
7592,10,2017,정면,단어,KETI_SL_0000007592.MOV,49
49,1,2017,정면,단어,KETI_SL_0000000049.MOV,48
887,2,2017,정면,단어,KETI_SL_0000000887.MTS,48
2040,3,2017,정면,단어,KETI_SL_0000002040.MOV,48
2563,4,2017,정면,단어,KETI_SL_0000002563.MOV,48
3401,5,2017,정면,단어,KETI_SL_0000003401.MOV,48
4239,6,2017,정면,단어,KETI_SL_0000004239.MOV,48
5076,7,2017,정면,단어,KETI_SL_0000005076.MOV,48
5915,8,2017,정면,단어,KETI_SL_0000005915.MOV,48
6753,9,2017,정면,단어,KETI_SL_0000006753.MOV,48
7591,10,2017,정면,단어,KETI_SL_0000007591.MOV,48
48,1,2017,정면,단어,KETI_SL_0000000048.MOV,47
886,2,2017,정면,단어,KETI_SL_0000000886.MTS,47
2039,3,2017,정면,단어,KETI_SL_0000002039.MOV,47
2562,4,2017,정면,단어,KETI_SL_0000002562.MOV,47
3400,5,2017,정면,단어,KETI_SL_0000003400.MOV,47
4238,6,2017,정면,단어,KETI_SL_0000004238.MOV,47
5075,7,2017,정면,단어,KETI_SL_0000005075.MOV,47
5914,8,2017,정면,단어,KETI_SL_0000005914.MOV,47
6752,9,2017,정면,단어,KETI_SL_0000006752.MOV,47
7590,10,2017,정면,단어,KETI_SL_0000007590.MOV,47
47,1,2017,정면,단어,KETI_SL_0000000047.MOV,46
885,2,2017,정면,단어,KETI_SL_0000000885.MTS,46
2038,3,2017,정면,단어,KETI_SL_0000002038.MOV,46
2561,4,2017,정면,단어,KETI_SL_0000002561.MOV,46
3399,5,2017,정면,단어,KETI_SL_0000003399.MOV,46
4237,6,2017,정면,단어,KETI_SL_0000004237.MOV,46
5074,7,2017,정면,단어,KETI_SL_0000005074.MOV,46
5913,8,2017,정면,단어,KETI_SL_0000005913.MOV,46
6751,9,2017,정면,단어,KETI_SL_0000006751.MOV,46
7589,10,2017,정면,단어,KETI_SL_0000007589.MOV,46
46,1,2017,정면,단어,KETI_SL_0000000046.MOV,45
884,2,2017,정면,단어,KETI_SL_0000000884.MTS,45
2037,3,2017,정면,단어,KETI_SL_0000002037.MOV,45
2560,4,2017,정면,단어,KETI_SL_0000002560.MOV,45
3398,5,2017,정면,단어,KETI_SL_0000003398.MOV,45
4236,6,2017,정면,단어,KETI_SL_0000004236.MOV,45
5447,7,2017,정면,단어,KETI_SL_0000005447.MTS,45
5912,8,2017,정면,단어,KETI_SL_0000005912.MOV,45
6750,9,2017,정면,단어,KETI_SL_0000006750.MOV,45
7588,10,2017,정면,단어,KETI_SL_0000007588.MOV,45
45,1,2017,정면,단어,KETI_SL_0000000045.MOV,44
883,2,2017,정면,단어,KETI_SL_0000000883.MTS,44
2036,3,2017,정면,단어,KETI_SL_0000002036.MOV,44
2559,4,2017,정면,단어,KETI_SL_0000002559.MOV,44
3397,5,2017,정면,단어,KETI_SL_0000003397.MOV,44
4235,6,2017,정면,단어,KETI_SL_0000004235.MOV,44
5072,7,2017,정면,단어,KETI_SL_0000005072.MOV,44
5911,8,2017,정면,단어,KETI_SL_0000005911.MOV,44
